id,product_name,insurance_code,price,commission_rate_a,commission_rate_b,commission_rate_c,standard_code,unit_packaging_desc,unit_quantity,remarks,status,created_at,updated_at,base_month
225bc873-a710-48ce-ba7c-907446f2869c,네오스타정40/10mg,653805340,648,0.5,0.5,0,8806538053431,100정/병,30,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
6a405250-8eba-4c95-9a00-758a3bf17f77,네오반정 80mg,653803180,525,0.48,0.48,0,8806538031804,(소분),30,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
1e92fa44-86d4-4dcf-8c6b-d05c9abe5b4b,네오반정 160mg,653806240,898,0.48,0.48,0,8806538062426,100정/병,1,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
66e9d5dd-6370-422f-9dff-78d6d400afb1,하이엘정 5mg,653804980,346,0.45,0.5,0,8806538049816,28정/Alu-Alu,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
37a9e3d5-6f61-424a-98e6-a741aa1f59fb,네오반정 80mg,653803180,525,0.48,0.48,0,8806538031835,100정/PTP,120,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
2da898d6-a431-4bf9-aaf4-76ea1ff9b999,리피칸정 40mg,653803460,1264,0.45,0.6,0,8806538034621,100정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
047fb95a-b1d3-4a71-92b8-bb23d5496a4d,테글리정20mg,653806020,665,0.35,0.35,0,8806538060224,60정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
af4d4359-be01-46ff-8cc9-49a0a0d81d6c,탐시원서방캡슐 0.4mg,653805730,675,0.38,0.35,0,8806538057316,30캡슐/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
8293ca8b-bf45-40f2-9c31-d60e6095f499,자누메티아정50/850mg,653806210,371,0.3,0.36,0,8806538062105,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
1520131f-60a9-47c6-ad34-245523e700d2,트레스오릭스포르테캡슐 1mg,653805010,226,0.2,0,0,8806538050140,"",0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
61402feb-2ed5-4531-be74-46fe3d3610f7,포시글리듀오서방정10/500mg,653806270,473,0.25,0.25,0,8806538062709,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
8b84ff25-9324-4aac-b185-44134cbae261,포시글리듀오서방정10/1000mg,653806260,512,0.25,0.25,0,8806538062631,200정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
e7c9afcf-8f11-4758-a0c0-a93f0cd36b5f,브이디썬정,653805980,113,0.2,0,0,8806538059808,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
2482fca7-43b3-4cf5-9004-c6721e74d2fa,프라빅정 75mg,653802750,632,0.5,0.6,0,8806538027517,30정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
76ceb462-3a2c-4783-a95e-5be2ef77f8ed,탐시원서방캡슐 0.4mg,653805730,675,0.38,0.35,0,8806538057309,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
5b00918b-e906-473c-a581-7f3c7a81cc3c,리피칸정 10mg,653801370,663,0.45,0.65,0,8806538013763,10정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
62dd817e-7f39-480f-9b08-4e8c03aa9645,리피칸정 10mg,653801370,663,0.45,0.65,0,8806538013725,100정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
aa028afd-4bae-4621-9b51-08190e81fe2e,하이엘정 20mg,653804400,686,0.45,0.6,0,8806538044026,30정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
d8b1ee7a-3023-411e-816a-87f75fea2ad7,네오반정 80mg,653803180,525,0.48,0.48,0,8806538031835,100정/PTP,120,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
7e19b170-4b7c-4d8d-b7a3-f47842411f1f,맥스케어프리미엄정,653804930,302,0.05,0,0,8806538049311,60정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
b09d078a-6c73-47a0-b8c6-d0b7e9344d61,가모피드서방정15mg,653805750,289,0,0,0,8806538057514,30정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
368643a0-ca49-4f3c-992f-188d6069ec0c,네오반정 80mg,653803180,525,0.48,0.48,0,8806538031842,30정/병,5,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
9f12df36-cc7d-4b9d-9d9e-44844cef5853,가모피드서방정15mg,653805750,289,0,0,0,8806538057507,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
1803d46b-916b-4a54-813f-c8cc6c4c4ced,그리펜-에스정 300mg,653800060,115,0.3,0.35,0,8806538000602,(소분),300,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
069cdbea-41c3-42d1-9b97-67890d003f8d,미디아정 2mg,653800630,185,0.4,0.48,0,8806538006307,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
5be03638-735b-4191-9f68-240f2293e9d6,트라글립틴정 5mg,653806250,402,0.4,0.5,0,8806538062532,30정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
f4f2444d-fd69-4eb0-846e-e262e2ee39fe,포시글리정 10mg,653806070,393,0.4,0.4,0,8806538060712,7정/PTP,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
0ff2ee08-f958-479e-bb3b-74c532d9716d,디멘케어정 10mg,653805400,1821,0.5,0.6,0,8806538054018,30정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
6f76df0e-2080-4eb4-aa69-8db8774899bd,다이뉴시드정 480mg,653805560,832,0.3,0.4,0,8806538055619,30정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
b8fe14f0-c70f-4543-9315-5e6f5f1c2077,프리린캡슐 150mg,653804710,700,0.48,0.45,0,8806538047126,60캡슐/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
594b49a1-73b0-4656-95ec-2564cccc890c,리피칸정 10mg,653801370,663,0.45,0.65,0,8806538013718,30정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
cdca231c-adf5-40d4-8188-a68466f427f6,프로나지액 25mL,653805641,275,0.1,0.1,0,8806538056418,1포/포,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
e4af3d44-c708-4a02-8c96-e489131d9ee9,리피젯정10/10mg,653805900,637,0.47,0.5,0,8806538059013,30정/Alu-Alu,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
4ed928d8-b8ea-41fb-9719-5fe1c5e7a66f,포시글리정 10mg,653806070,393,0.4,0.4,0,8806538060705,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
13a02bb0-f821-4c3c-8bbe-34f463b67ca2,프로나지액 25mL,653805641,275,0.1,0.1,0,8806538056401,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
7ef09101-6f54-43be-a262-6abe2b03cd22,미디아정 2mg,653800630,185,0.4,0.48,0,8806538006321,100정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
8674f524-1937-48d0-9f92-a7aa8325bc8c,트라글립틴듀오정2.5/1000mg,653806300,344,0.25,0.25,0,8806538063010,30정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
058667dd-e9f6-4ccc-83e4-bc0636688e46,신에소메정40mg,653805110,1078,0.45,0.6,0,8806538051109,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
03345528-6349-48f6-a9f9-d41ed710a6ef,테글리엠서방정10/750mg,653806040,334,0.2,0.25,0,8806538060408,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
29316163-e08e-4726-bbcf-2b536480a52a,메토르민정,653800580,70,0.2,0.28,0,8806538005812,30정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
7b77ac3a-62bf-4ade-9511-74f97fc03b29,신일모노독시엠캡슐,653801140,141,0.12,0,0,8806538011417,90캡슐/Foil,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
b7ce1c07-4819-4c27-9c5e-132186885169,트라글립틴정 5mg,653806250,402,0.4,0.5,0,8806538062525,30정/PTP,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
1421dd15-fb1c-4bdd-99be-703cee2258bc,그리펜-에스정 300mg,653800060,115,0.3,0.35,0,8806538000619,30정/병,1,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
4fd263e0-a69b-4f10-a7cb-11b3eee3f6fe,신일아시클로버크림,653801351,2400,0,0,0,8806538013510,"",0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
76338407-8aa6-4031-9dda-345b92902014,엑스포텐정5/160mg,653804890,840,0.5,0.48,0,8806538048925,30정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
359eee02-d30d-4929-9e4a-0106e8cdf1ee,가모피드정 5mg,653800020,103,0.43,0.45,0,8806538000206,(소분),1,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
83eac785-6b7b-420f-9b67-dd1a718e98c4,네오텔미정 80mg,653805320,487,0.42,0.4,0,8806538053219,30정/PTP,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
01efa21e-fa47-4b29-bc8e-ddf53d261658,엑세트라세미정,653802130,107,0.4,0.4,0,8806538021300,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
915cfafa-50bb-4c0e-8246-1716fe62f801,디멘케어정 5mg,653805410,652,0.47,0.5,0,8806538054100,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
8be64442-8453-4add-8660-505aeddf11c0,로타젯정10/20mg,653805830,1074,0.47,0.48,0,8806538058313,30정/PTP,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
bcae3d02-9f59-4a8c-b39d-81e4049f8975,디누보패취5,653804850,1283,0.3,0.3,0,8806538048512,1매/포,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
7a0e7f53-04b8-4b37-b99e-a04f07edf023,에이퀴스정 2.5mg,653805660,633,0,0.45,0,8806538056609,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
dd26e3c7-ccf9-4f7a-a0ee-22ba671524b7,브이디썬정,653805980,113,0.2,0,0,8806538059815,240정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
cce48d1f-b3d0-440d-b6d6-e2aaccf4775b,자누다파정,653805990,846,0.23,0.23,0,8806538059914,28정/PTP,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
9abc2faa-f3fe-4780-993e-ea253398a801,신일세티리진정,653801190,161,0.4,0.45,0,8806538011943,100정/PTP,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
a73cfcd9-9775-43e6-a202-1b5082d743ba,안플업서방정 300mg,653805450,1009,0.45,0.5,0,8806538054513,30정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
9053f72f-6c07-47c6-8564-8f57887b4cb3,엑스포텐정5/80mg,653806150,684,0.5,0.48,0,8806538049014,28정/Alu-Alu,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
7ee0a821-06ef-4561-b9ed-0b931c3fd53f,신일트리메부틴말레산염정 100mg,653801090,58,0.2,0.2,0,8806538010977,10정/PTP,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
f444962f-667a-404f-aa53-db74b9c94a76,신일티아민염산염정 10mg,653801460,12,0,0,0,8806538014647,"",0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
cc8ef1c7-f3f5-4805-8a66-f54c8a309051,자누메티아정50/1000mg,653806200,377,0.3,0.36,0,8806538062006,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
3f0f94fe-b9fb-426c-8d64-a53bed91a140,에페릭스정,653802110,115,0.35,0.38,0,8806538021102,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
4587c1b1-d9da-4e5d-b511-4af34e69104f,에페릭스정,653802110,115,0.35,0.38,0,8806538021119,30정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
5ca166f3-35ea-4f7f-85c0-da5e80911832,엑스포텐정5/160mg,653804890,840,0.5,0.48,0,8806538048901,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
43d03040-fc49-49d0-ae71-7f08d6091a03,에티브정,653805240,480,0.33,0.3,0,8806538052410,30정/PTP,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
3d2a32d2-6a49-477e-ada4-51cefdad91a2,엘도네오캡슐,653805390,195,0.25,0.3,0,8806538053912,30캡슐/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
645a50ac-fcc2-4e7d-be49-bcb8952ac329,엑스포텐정5/80mg,653806150,684,0.5,0.48,0,8806538049007,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
48b4a1ea-d083-49c6-a43f-239f8a34f466,자누메티아정50/1000mg,653806200,377,0.3,0.36,0,8806538062013,56정/PTP,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
fc17d1d0-2755-4a35-875d-b6562aa17654,엑시캄캡슐7.5mg,653802160,270,0.43,0,0,8806538021621,10캡슐/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
523d009b-dfdf-4bcc-83f2-874eed74d926,자누메티아엑스알서방정50/500mg,653806190,381,0.35,0.35,0,8806538061924,200정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
45ceaf19-9e24-4bc9-aa51-b121be9605aa,신일슈도에페드린정 60mg,653801310,29,0,0,0,8806538013121,"",0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
1d2afd3f-9f4a-4a49-9be5-ec69b57a3a40,엑세트라세미정,653802130,107,0.4,0.4,0,8806538021348,12정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
39ec377e-67f1-4b4f-9ce2-2d27b7d704f9,자누글리아정 100mg,653806120,453,0.4,0.4,0,8806538061214,28정/PTP,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
f38fed78-eedc-4e33-90ac-2ae86cf2123d,신일모노독시엠캡슐,653801140,141,0.12,0,0,8806538011424,300캡슐/Foil,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
d8d8b5c7-77f6-4d43-8b18-e0a002410f5e,엑스포텐정5/80mg,653806150,684,0.5,0.48,0,8806538061511,30정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
429c9413-bee9-4805-8197-32792199e412,액소도스정 60mg,653802050,0,0,0,0,8806538020518,"",0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
54944bb1-a2a8-4681-a017-672064d8fd09,신일트리메부틴말레산염정 100mg,653801090,58,0.2,0.2,0,8806538010922,90정/PTP,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
e311bb04-776e-4c0b-891a-32245fa1d3ff,네오스타정40/5mg,653805360,600,0.5,0.5,0,8806538053639,100정/병,30,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
5bb65c39-8d59-4a28-9ede-707c6d2cf836,레보원정,055100040,114,0.2,0.25,0,8800551000427,30정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
06c7654e-6421-4957-95c2-b8a2aa708c39,셀코빅스캡슐,653805250,521,0.43,0.55,0,8806538052502,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
1dfdb2a9-8c1d-48f4-b157-cea84e6e31c0,디멘케어정 10mg,653805400,1821,0.5,0.6,0,8806538054025,100정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
aa20ea7a-de4c-42a6-931a-26e97c4dc1b0,메코민캡슐,653800570,50,0.1,0,0,8806538005706,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
1768eacd-f810-4938-822b-3b61d545618e,메토르민정,653800580,70,0.2,0.28,0,8806538005805,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
8ba796db-dcaf-46d6-a6a0-cfb07528b6cb,라피에스정 20mg,058800390,909,0.45,0.45,0,8800588003903,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
3920fca0-73b8-4150-87f4-4bb744544e9b,신에소메정40mg,653805110,1078,0.45,0.6,0,8806538051116,28정/PTP,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
0026442f-d561-48a9-88a1-b386fef7f22c,자누다파정,653805990,846,0.23,0.23,0,8806538059921,30정/PTP,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
969330a7-5744-4bad-bf13-87138b730368,로피타정 2mg,653805290,477,0.45,0.42,0,8806538052915,30정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
4d294a27-103a-459d-833d-93de0e6cf14b,레보라정 25mg,653800330,119,0,0,0,8806538003320,"",0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
4dde3406-f5d5-4872-bb47-811a456c4f96,신에소메정40mg,653805110,1078,0.45,0.6,0,8806538051123,30정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
258c9570-7408-4075-b5cd-ce8ed34f7e5e,맥스케어알파정,653804520,277,0.05,0,0,8806538045238,14정/PTP,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
ed09efea-85e5-40d6-82f1-9fbd692bb781,레오빌정 25mg,653800360,182,0.45,0.45,0,8806538003634,500정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
01852767-0662-48af-8cff-88b43445c85c,후리코정 5mg,653802890,25,0,0,0,8806538028927,"",0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
d2bf22e9-d015-4331-8043-64a1f29de636,레보트로서방정,653805950,189,0.35,0.3,0,8806538059501,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
1012ef90-af1f-48f8-8ee4-f81da31fa86f,신일모노독시엠캡슐,653801140,141,0.12,0,0,8806538011462,90캡슐/PTP,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
f848b2fd-ebc7-4ffd-9be6-24d189fff924,프리린캡슐 75mg,653804720,549,0.48,0.45,0,8806538047201,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
2c181b11-98d3-499e-bb89-9bb60e6d4c3c,트라글립틴듀오정2.5/850mg,653806290,338,0.25,0.25,0,8806538062938,100정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
c8a7ade9-b59a-48c1-bce2-e1e3314c3494,라베리트정 10mg,653800270,454,0.45,0.45,0,8806538002729,28정/Alu-Alu,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
c16cc8a7-2c25-40aa-8073-54a1d04d5aa5,레보트로시럽 500mL,653800341,18,0.3,0.35,0,8806538003412,500,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
92ff5080-c11e-4a8d-a456-c3d43761a616,신일트리메부틴말레산염정 100mg,653801090,58,0.2,0.2,0,8806538010960,100정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
bc2cbc87-a925-40ce-8e66-35009ccd17ff,자누메티아정50/500mg,653806220,371,0.3,0.36,0,8806538062228,30정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
06ea9322-ebeb-4af5-be11-77630d014dd3,디누보패취10,653804860,1586,0.3,0.3,0,8806538048628,30매/통,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
428fc7c1-e23e-45f1-9019-6566d5a5e108,네오반정 80mg,653803180,525,0.48,0.48,0,8806538031866,100정/PTP,100,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
13d2098c-7ec9-480b-9488-a42142017ea3,트라글립틴듀오정2.5/1000mg,653806300,344,0.25,0.25,0,8806538063027,60정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
cbe51c09-f17e-4517-80f6-59955ce110ce,프라빅정 75mg,653802750,632,0.5,0.6,0,8806538027500,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
e29d5a4e-da42-4e0c-8435-e4d12872a382,신일세티리진정,653801190,161,0.4,0.45,0,8806538011912,10정/PTP,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
ab013c16-8c78-404f-adef-b7ed071a2015,네오텔미정 40mg,653805330,362,0.42,0.4,0,8806538053325,30정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
e22485b8-8baf-4e55-92e0-b649bb7e3339,네오반정 80mg,653803180,525,0.48,0.48,0,8806538031859,100정/병,10,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
9344f1bb-39d8-43b8-b963-ba07f0dfbc82,네오반정 80mg,653803180,525,0.48,0.48,0,8806538031828,100정/병,300,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
cfda85eb-5327-4599-8305-27aab1e95a7c,실데그라정 100mg,653806370,1540,0.3,0.3,0,8806538063706,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
6d1d6f13-8079-421e-9aec-f4b06b09ba38,액소도스정 60mg,653802050,0,0,0,0,8806538020570,"",0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
c55937d3-ecc0-4cf0-a241-ef0ae12e5138,자누다파정,653805990,846,0.23,0.23,0,8806538059907,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
5b5aca5f-e72c-43ec-adb6-30ac32c3219d,자누메티아엑스알서방정50/1000mg,653806180,420,0.3,0.3,0,8806538061818,28정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
e33a343f-aca4-403c-8c32-fe035b762660,악세푸정,653801970,637,0.3,0.3,0,8806538019710,30정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
d1be2e17-32db-406f-9a19-9f9c1e2f8bd5,신노바핀정 5mg,653800900,355,0.45,0.55,0,8806538009032,300정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
798f6714-20fe-4316-a79f-a86e3b7ff8ba,로타젯정10/10mg,653805810,1063,0.47,0.48,0,8806538058108,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
87b42823-5899-4a84-b101-fc456a6e05d4,레바드린정 100mg,653800320,103,0.32,0.35,0,8806538003207,(소분),0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
5744baaf-33c9-44e4-bfc5-a5f0b595ebe5,하이엘정 10mg,653804410,612,0.45,0.6,0,8806538044125,30정/병,0,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
8e09b5ff-5a69-438d-879f-54332e616635,네오반정 160mg,653806240,898,0.48,0.48,0,8806538062419,30정/병,300,"",active,2025-07-21 06:02:15.780494+00,2025-07-21 06:02:15.780494+00,2025-07
95abd483-ae07-4e3f-8c55-07b09e711914,실데그라정 100mg,653806370,1540,0.3,0.3,0,8806538063713,8정/PTP,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
29aab314-10a6-43dc-b40f-1cca6cab47ad,프리린캡슐 75mg,653804720,549,0.48,0.45,0,8806538047218,30캡슐/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
20166be8-71a3-427d-977a-a76ad9b41f78,가모피드정 5mg,653800020,103,0.43,0.45,0,8806538000220,500정/병,30,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
9e7e0692-c99d-4c23-af81-2b3310bc978d,신일아시클로버정,653801340,625,0.45,0.52,0,8806538013428,100정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
8c2c3b4a-0c17-495e-a509-5f6c93c95a10,트라글립틴듀오정2.5/1000mg,653806300,344,0.25,0.25,0,8806538063058,30정/PTP,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
a877d3e3-6cb5-410c-b5d7-6ed21fe2bf4a,프라빅정 75mg,653802750,632,0.5,0.6,0,8806538027548,30정/PTP,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
cbfc3a32-8741-4328-b4eb-5154b2d22311,에페릭스정,653802110,115,0.35,0.38,0,8806538021126,300정/병,0,"",active,2025-07-21 06:02:48.574436+00,2025-07-21 06:02:48.574436+00,2025-06
